brand,condition,ram_gb,storage_gb,carrier,price,usd_discount,user_rating,num_support_tickets_30d,days_since_purchase,expedited_shipping,returned
Samsung,OpenBox,8,256,Unlocked,1267.31,88.41,4.62,0,117,0,1
Apple,OpenBox,8,128,T-Mobile,708.61,107.86,4.4,0,44,1,1
OnePlus,New,16,128,Unlocked,1135.3,44.97,4.77,0,49,0,0
Google,New,8,512,Verizon,623.09,16.44,4.07,1,58,0,0
Apple,Refurbished,6,64,Unlocked,961.46,117.22,4.23,0,22,0,0
Samsung,New,6,512,Unlocked,907.75,87.99,3.62,0,86,0,1
Apple,New,8,128,Unlocked,1121.34,59.32,4.04,0,17,0,0
Apple,New,12,256,Verizon,1089.44,109.93,4.4,1,101,0,0
Apple,New,12,128,Unlocked,868.02,71.82,4.49,1,116,0,0
Xiaomi,New,8,512,T-Mobile,731.84,71.62,3.56,0,31,0,0
Samsung,OpenBox,8,64,AT&T,1207.49,69.41,4.14,0,48,1,0
Samsung,New,8,128,Verizon,709.87,30.74,4.48,2,5,1,0
Google,OpenBox,6,512,Unlocked,351.1,24.64,5.0,3,41,0,0
Samsung,New,12,128,Verizon,441.12,48.46,3.98,1,26,1,1
Xiaomi,New,8,128,AT&T,494.69,81.92,4.65,0,74,0,0
Google,OpenBox,6,512,Unlocked,981.05,0.0,4.12,1,94,1,0
Samsung,New,12,256,T-Mobile,1337.18,136.68,4.18,1,7,1,0
Samsung,New,12,128,Unlocked,401.21,81.11,3.96,0,21,1,0
Xiaomi,OpenBox,8,256,T-Mobile,677.84,16.09,3.88,1,77,0,0
Google,New,8,128,T-Mobile,869.59,177.0,4.16,1,55,1,0
Xiaomi,New,8,128,Unlocked,1190.01,82.51,4.92,1,105,1,0
Apple,New,6,256,Unlocked,676.65,0.0,4.02,1,94,0,0
OnePlus,Refurbished,6,128,Unlocked,979.98,174.3,3.94,1,87,0,1
Samsung,New,12,128,Unlocked,794.98,161.29,4.5,1,116,1,0
Apple,New,16,128,AT&T,1423.58,25.47,4.4,0,50,1,0
Samsung,Refurbished,8,512,Unlocked,881.8,60.62,4.37,0,79,0,0
Google,New,8,256,Verizon,928.25,52.54,4.53,1,14,0,0
Apple,New,8,128,T-Mobile,868.54,0.0,3.9,0,12,0,0
Samsung,New,8,512,T-Mobile,758.77,99.48,3.95,0,29,0,0
OnePlus,New,6,256,Unlocked,1058.97,130.71,4.89,1,36,1,0
Apple,New,8,128,T-Mobile,595.01,119.41,4.33,1,32,0,0
Samsung,New,16,512,Unlocked,409.57,81.97,4.7,0,80,0,0
Samsung,New,12,128,Unlocked,816.96,136.53,5.0,0,46,0,0
Apple,New,16,128,Unlocked,1029.42,11.88,4.82,0,84,0,0
OnePlus,New,6,128,Verizon,722.23,189.1,3.72,1,16,1,1
Google,New,8,128,Unlocked,891.03,33.68,4.34,0,43,0,0
Apple,New,8,256,Unlocked,581.45,40.34,4.92,0,69,0,0
Xiaomi,New,8,256,Unlocked,1083.79,45.49,4.66,0,119,0,0
OnePlus,OpenBox,8,512,T-Mobile,993.42,41.11,4.49,1,44,0,0
Apple,New,12,128,Verizon,854.34,68.44,3.58,1,68,0,1
OnePlus,New,12,128,AT&T,887.12,66.11,4.09,3,60,0,1
Apple,New,8,128,Verizon,543.41,87.78,4.43,0,2,0,0
Xiaomi,OpenBox,8,128,Unlocked,553.24,30.88,3.69,2,34,0,0
Samsung,New,8,512,Unlocked,823.16,90.0,4.8,3,35,0,0
Samsung,OpenBox,6,256,Unlocked,963.02,14.57,4.34,1,55,1,0
Apple,New,6,256,Unlocked,974.16,123.95,3.41,0,23,1,0
OnePlus,New,8,256,T-Mobile,770.15,123.2,4.12,1,85,0,0
Apple,OpenBox,8,128,Unlocked,1013.98,79.65,4.26,0,57,0,0
Apple,New,16,128,Verizon,1162.57,41.02,4.34,1,11,0,1
Apple,New,8,128,AT&T,830.49,98.67,5.0,0,43,0,1
Google,Refurbished,6,256,T-Mobile,918.13,26.74,4.69,2,61,1,0
Apple,New,6,128,Unlocked,804.27,82.07,3.72,0,26,0,0
OnePlus,New,12,64,T-Mobile,822.21,70.89,3.66,1,74,0,0
Samsung,New,6,256,Verizon,887.3,237.79,4.27,0,91,1,1
Apple,New,6,128,Unlocked,1224.72,6.38,4.46,0,80,0,0
Apple,OpenBox,8,256,AT&T,1051.36,0.0,4.9,0,80,0,0
Apple,New,8,64,Unlocked,1031.54,41.75,5.0,1,110,0,1
Samsung,Refurbished,8,256,AT&T,750.18,0.0,5.0,2,63,0,0
Google,New,8,128,Verizon,652.4,36.4,4.18,1,93,0,1
Apple,Refurbished,6,512,AT&T,935.7,2.14,4.87,0,41,1,1
OnePlus,OpenBox,12,256,T-Mobile,1123.62,25.73,4.61,0,88,0,0
Apple,Refurbished,8,64,Verizon,1229.15,16.11,3.85,1,70,0,0
Google,New,8,256,Unlocked,310.42,137.78,3.46,1,104,0,1
Xiaomi,New,6,256,Unlocked,1388.21,77.09,4.47,0,10,0,0
Google,New,8,256,T-Mobile,941.74,144.53,3.65,1,109,1,1
Google,New,8,512,Verizon,1049.96,82.43,3.97,1,28,0,0
OnePlus,New,8,256,T-Mobile,467.21,135.72,4.06,0,100,1,0
Apple,OpenBox,8,128,Unlocked,797.88,61.87,4.51,1,46,0,0
Apple,New,16,128,Unlocked,1031.03,175.67,5.0,1,74,1,1
Apple,OpenBox,8,128,T-Mobile,591.56,108.26,4.41,0,40,0,0
Samsung,New,16,256,AT&T,214.57,33.21,4.13,2,101,0,1
Google,Refurbished,16,512,Unlocked,923.81,117.15,3.37,0,87,1,0
Samsung,New,8,256,Unlocked,839.05,81.63,4.63,1,39,0,0
OnePlus,New,8,128,T-Mobile,1167.09,67.85,4.41,1,16,1,0
Apple,OpenBox,8,512,AT&T,814.82,85.76,4.13,0,114,0,0
Google,OpenBox,16,256,Unlocked,830.92,125.07,4.98,0,116,1,1
Apple,OpenBox,8,128,Unlocked,1003.49,0.0,3.8,0,21,0,0
Apple,Refurbished,8,512,Unlocked,1077.37,58.94,4.06,2,38,0,0
Google,New,6,128,Unlocked,694.08,120.96,4.28,0,28,1,0
Xiaomi,OpenBox,12,256,Unlocked,1057.79,94.89,4.12,0,28,0,1
Samsung,New,6,128,Unlocked,735.22,12.42,4.68,1,19,1,0
Apple,New,6,512,AT&T,853.63,0.0,4.63,0,87,1,1
Samsung,New,8,128,Unlocked,997.57,182.06,4.93,1,93,0,0
Apple,New,8,128,AT&T,1035.93,68.78,4.65,1,73,0,0
OnePlus,New,12,256,Unlocked,920.03,170.84,4.34,0,52,1,0
Google,OpenBox,12,512,Unlocked,612.28,127.7,4.23,0,117,0,1
Apple,New,6,128,Unlocked,438.54,32.38,4.63,1,88,0,0
Apple,Refurbished,8,128,Unlocked,808.65,0.0,4.3,0,8,0,0
Apple,New,12,512,Verizon,1063.68,52.27,4.42,0,61,1,0
Xiaomi,New,8,256,T-Mobile,948.93,77.77,4.65,1,21,1,0
Samsung,New,6,128,AT&T,903.25,107.04,4.47,1,48,1,0
Google,New,8,128,AT&T,848.45,13.35,4.55,2,47,0,0
Samsung,New,8,128,T-Mobile,918.0,90.68,4.0,0,107,0,0
Samsung,New,16,256,AT&T,631.3,90.66,5.0,1,98,0,0
Apple,New,12,256,Verizon,1021.64,139.16,3.85,0,52,1,0
Xiaomi,New,6,256,AT&T,1036.19,61.59,4.62,0,92,1,0
Apple,OpenBox,12,64,Unlocked,771.84,106.57,4.16,1,74,0,1
Samsung,New,8,256,Unlocked,946.14,97.31,4.94,1,66,0,0
Google,OpenBox,12,64,AT&T,472.36,132.54,4.84,0,103,1,1
Samsung,OpenBox,8,512,AT&T,889.61,30.81,4.4,0,75,1,0
Xiaomi,New,6,64,Unlocked,820.71,0.0,5.0,0,26,1,0
Apple,New,8,128,T-Mobile,1127.03,65.79,4.31,1,48,0,0
Samsung,New,8,128,Unlocked,806.3,66.14,4.84,1,48,0,0
Samsung,New,8,128,AT&T,1041.11,10.55,4.04,0,101,0,0
Samsung,New,8,128,T-Mobile,763.94,0.0,4.6,1,18,0,0
Apple,Refurbished,12,256,Unlocked,347.06,45.52,3.93,0,57,1,0
Apple,New,12,512,T-Mobile,800.38,73.11,4.41,2,65,0,0
Apple,New,8,256,AT&T,893.29,85.73,4.37,1,114,0,0
Apple,New,6,256,AT&T,883.18,0.0,4.84,0,94,1,0
Samsung,New,8,128,T-Mobile,886.51,0.0,4.06,0,32,0,0
Samsung,New,8,256,Verizon,738.58,147.77,5.0,0,7,0,0
Samsung,New,6,128,Unlocked,778.78,68.62,3.71,0,16,1,0
Samsung,Refurbished,12,128,Verizon,602.2,79.85,4.52,1,8,0,0
Samsung,New,16,64,Unlocked,410.75,0.0,4.54,0,49,0,0
Apple,New,6,128,Unlocked,826.58,79.74,4.67,1,89,1,0
Samsung,New,12,256,Unlocked,686.06,57.46,4.14,2,79,0,0
Apple,New,8,128,Unlocked,1087.56,42.89,4.52,0,85,1,0
Apple,OpenBox,8,128,AT&T,369.96,0.0,4.12,0,64,1,0
Samsung,Refurbished,8,256,T-Mobile,914.02,27.89,5.0,1,48,0,0
Samsung,OpenBox,6,128,T-Mobile,1316.73,198.32,4.08,1,99,0,0
Apple,New,6,256,Unlocked,809.77,59.03,4.33,1,43,0,1
Samsung,New,16,128,Verizon,849.4,127.38,4.07,0,70,1,0
Samsung,OpenBox,8,512,Verizon,943.8,68.22,4.0,0,34,0,0
Google,New,8,256,Unlocked,960.99,61.27,3.7,1,44,0,0
Samsung,New,8,64,Verizon,760.13,41.84,4.74,0,8,1,0
Samsung,New,16,512,Unlocked,628.17,160.74,4.06,1,73,0,0
Apple,New,8,128,T-Mobile,993.6,102.38,4.0,1,62,0,0
Google,OpenBox,16,128,Unlocked,430.23,32.62,3.92,0,38,1,1
Samsung,New,12,256,AT&T,1033.09,56.35,4.55,0,74,0,0
Samsung,Refurbished,8,256,T-Mobile,763.8,144.55,4.41,1,16,1,0
Samsung,New,12,128,AT&T,850.68,0.0,4.41,0,103,0,0
Samsung,New,12,128,Unlocked,734.37,98.63,4.02,0,4,0,0
Samsung,New,12,128,Unlocked,1164.79,112.26,4.62,1,65,0,0
Google,New,8,256,T-Mobile,904.78,35.02,4.07,1,32,1,0
OnePlus,New,6,512,Unlocked,779.22,89.28,4.44,2,19,0,0
Xiaomi,New,6,128,Unlocked,773.02,110.14,4.33,2,21,1,0
Samsung,New,8,512,T-Mobile,817.41,6.13,3.56,1,37,0,0
Samsung,OpenBox,12,128,AT&T,1377.33,130.52,5.0,2,76,1,0
Google,New,12,256,AT&T,560.24,97.84,4.69,0,94,0,1
Apple,New,8,512,Unlocked,1088.23,70.82,4.49,1,111,1,0
OnePlus,New,6,256,Unlocked,974.98,86.3,4.57,1,74,0,1
Samsung,OpenBox,6,128,AT&T,1188.76,122.43,5.0,2,60,0,0
Apple,New,12,128,Unlocked,988.39,218.97,4.97,2,92,0,0
Apple,New,8,64,Unlocked,850.74,116.6,4.57,0,97,0,1
OnePlus,New,12,256,Unlocked,1074.41,128.63,4.05,0,50,0,0
Apple,New,6,512,Verizon,900.55,91.61,4.12,0,50,0,0
Apple,New,8,128,Unlocked,1016.09,194.1,3.5,1,9,1,0
Apple,New,16,128,T-Mobile,1164.21,0.0,4.22,1,2,1,0
Apple,Refurbished,6,128,Unlocked,870.35,0.0,4.73,0,107,1,1
Apple,New,6,256,Unlocked,756.64,89.18,4.72,1,104,0,0
Google,New,12,256,T-Mobile,708.36,119.61,4.71,1,42,0,0
Apple,New,8,128,T-Mobile,949.12,0.0,4.14,1,113,0,0
OnePlus,New,16,256,Verizon,656.8,79.79,4.68,1,10,1,0
OnePlus,New,16,64,T-Mobile,773.04,69.17,4.81,0,114,1,0
Samsung,New,12,256,Unlocked,637.13,124.65,3.29,1,70,0,0
Apple,New,6,128,Unlocked,961.83,105.72,4.55,1,63,0,0
Samsung,New,8,128,Unlocked,684.53,0.0,5.0,0,89,0,0
Apple,New,12,256,Unlocked,566.92,15.2,4.25,0,28,0,0
Samsung,Refurbished,8,256,AT&T,605.63,31.59,3.14,0,57,1,0
Xiaomi,New,16,128,AT&T,724.36,124.34,3.99,0,28,0,0
Xiaomi,New,12,256,Unlocked,744.33,102.48,3.49,0,74,0,1
Google,Refurbished,6,256,Unlocked,905.32,42.76,4.08,0,50,0,0
Apple,OpenBox,8,128,T-Mobile,814.44,88.67,3.79,0,50,0,0
Google,New,12,512,Verizon,931.47,16.52,4.87,0,89,0,0
Google,OpenBox,6,512,Unlocked,949.13,202.98,4.79,2,97,1,0
Samsung,New,8,64,Unlocked,1012.91,114.46,4.57,0,103,0,0
Samsung,New,12,512,Unlocked,430.28,127.17,5.0,0,94,0,0
Apple,OpenBox,6,256,Unlocked,602.01,162.61,4.12,2,22,0,0
Apple,OpenBox,8,128,Unlocked,972.08,140.97,4.44,0,86,0,0
Samsung,New,12,256,Unlocked,896.51,81.89,5.0,0,85,0,0
Apple,New,12,64,Unlocked,1064.93,68.9,4.69,0,3,0,0
Apple,New,8,256,Unlocked,510.32,157.3,4.69,0,24,1,0
OnePlus,New,16,512,Unlocked,745.47,81.59,4.02,1,62,0,0
Xiaomi,Refurbished,16,128,Unlocked,784.8,35.06,4.19,0,37,1,0
Samsung,New,8,256,Unlocked,886.64,198.0,3.9,2,94,0,0
OnePlus,New,6,128,T-Mobile,857.89,23.84,5.0,1,92,0,0
Xiaomi,New,12,256,AT&T,953.2,0.0,3.62,0,30,1,0
Apple,New,8,256,Unlocked,824.78,139.57,4.86,0,3,0,0
Samsung,New,12,128,Unlocked,1151.91,36.13,4.69,0,31,1,0
Samsung,Refurbished,8,256,Verizon,1222.07,106.11,3.6,0,108,0,0
Apple,New,8,128,Unlocked,604.06,189.03,4.97,2,108,0,0
Google,New,8,256,Verizon,859.92,0.0,4.27,0,61,1,0
Samsung,New,8,256,T-Mobile,1025.56,77.55,3.74,0,101,0,0
Samsung,New,16,256,Unlocked,978.77,169.0,4.58,0,68,0,0
Apple,New,8,128,Unlocked,760.27,120.91,3.99,1,118,1,0
Apple,New,16,256,Unlocked,906.07,69.21,4.3,1,19,0,0
OnePlus,New,6,256,Verizon,501.64,223.36,4.15,1,60,1,0
Apple,New,12,256,Unlocked,845.79,74.28,3.96,0,22,0,0
Apple,OpenBox,16,256,Verizon,528.73,103.81,3.81,0,15,1,0
Apple,New,8,512,Unlocked,961.76,178.96,4.8,1,19,0,0
Samsung,New,6,128,AT&T,604.49,138.85,4.56,1,1,0,0
Samsung,New,12,64,Verizon,885.87,159.3,4.53,0,113,1,0
Samsung,New,12,512,Unlocked,920.22,26.03,4.22,1,85,1,0
Apple,Refurbished,8,64,T-Mobile,866.69,153.69,4.43,2,60,1,0
Apple,New,8,512,AT&T,710.97,90.18,4.03,1,98,0,0
OnePlus,New,12,256,Unlocked,803.72,35.25,4.02,2,68,0,0
Samsung,New,6,512,T-Mobile,1109.84,93.32,5.0,1,51,0,0
Samsung,Refurbished,8,256,AT&T,756.59,91.41,4.84,0,58,0,0
Samsung,New,8,256,Unlocked,854.71,192.09,4.12,0,51,0,0
Google,New,6,256,Verizon,727.51,102.88,3.65,0,49,0,0
Apple,New,12,256,Verizon,1074.49,33.15,3.55,0,100,0,0
Samsung,New,8,128,Verizon,867.12,19.31,4.08,1,116,1,0
Samsung,OpenBox,16,64,T-Mobile,681.93,77.16,4.45,1,23,0,0
Apple,New,8,128,Unlocked,851.57,0.0,4.46,2,88,0,0
OnePlus,New,8,512,Unlocked,796.97,37.08,4.47,1,8,0,0
Samsung,New,8,128,Unlocked,1156.37,65.35,4.57,2,95,0,0
Google,OpenBox,8,256,AT&T,840.17,54.69,3.88,0,115,0,0
OnePlus,New,12,256,Unlocked,545.8,123.61,5.0,2,87,0,0
Samsung,New,12,128,Unlocked,959.7,35.73,4.3,2,65,0,1
OnePlus,Refurbished,12,512,Unlocked,1242.94,0.0,4.55,0,113,1,0
Samsung,New,8,64,Verizon,1113.32,0.0,4.07,0,92,0,0
OnePlus,OpenBox,8,256,Unlocked,607.35,78.93,4.56,0,94,0,0
Apple,OpenBox,6,128,Unlocked,790.88,44.79,5.0,0,114,0,0
Samsung,New,12,64,Unlocked,843.25,5.8,3.91,2,65,0,0
Samsung,New,8,128,Unlocked,845.92,197.51,3.84,1,97,0,1
Apple,New,8,256,Unlocked,933.81,129.73,3.97,1,108,0,0
Samsung,OpenBox,8,128,Unlocked,774.3,76.49,4.23,1,56,0,0
OnePlus,OpenBox,8,256,Verizon,648.56,94.0,4.14,1,87,0,0
Samsung,Refurbished,12,256,Unlocked,1059.4,64.09,3.88,0,78,0,1
Apple,New,8,128,Unlocked,602.82,4.77,4.38,1,118,0,0
Apple,New,16,128,Verizon,673.53,141.84,5.0,0,76,1,0
Apple,New,6,128,Unlocked,601.45,131.08,4.33,0,87,0,0
Apple,New,8,256,Unlocked,984.69,0.0,4.35,2,111,0,0
Xiaomi,New,6,256,Unlocked,873.42,93.59,4.57,2,2,1,0
Samsung,OpenBox,12,64,Unlocked,1044.37,100.21,4.72,1,17,0,0
Apple,New,8,256,Unlocked,677.26,60.7,5.0,1,40,0,1
Samsung,New,8,128,T-Mobile,574.34,205.84,4.52,2,83,1,0
Apple,New,12,256,Unlocked,752.34,199.32,4.4,1,53,0,0
Apple,New,8,64,Verizon,809.85,57.35,3.9,0,103,0,1
Google,Refurbished,8,64,T-Mobile,896.0,66.63,4.77,4,10,0,0
Samsung,New,8,128,Unlocked,479.87,59.58,3.98,0,43,0,0
Xiaomi,New,6,256,AT&T,955.32,43.32,3.96,2,18,0,0
Samsung,New,12,256,Unlocked,653.27,24.75,4.5,0,85,1,0
Samsung,New,12,128,Verizon,707.57,110.41,5.0,1,33,0,0
Google,New,12,128,T-Mobile,1108.22,197.69,4.76,1,30,1,0
OnePlus,OpenBox,12,256,Unlocked,369.7,173.0,4.38,0,73,0,1
Google,Refurbished,12,64,T-Mobile,920.95,127.35,3.91,0,11,0,0
Xiaomi,New,8,256,Unlocked,920.12,0.0,5.0,2,111,0,0
Google,New,6,128,Verizon,669.87,0.0,4.37,1,4,0,0
OnePlus,New,8,128,Unlocked,751.66,143.85,4.25,0,41,0,0
Apple,New,16,256,Unlocked,1118.63,177.16,4.68,1,64,0,0
Google,New,16,128,Unlocked,1281.84,113.22,4.18,0,2,1,0
Samsung,OpenBox,12,256,T-Mobile,1084.24,61.67,4.02,1,7,1,0
Samsung,New,8,128,Verizon,1264.89,161.14,4.07,1,117,0,0
Samsung,OpenBox,6,128,T-Mobile,697.91,125.22,4.07,0,71,0,0
Xiaomi,New,12,256,Unlocked,502.38,148.25,3.84,0,4,1,0
Xiaomi,New,6,64,Unlocked,838.42,0.0,3.78,0,45,0,0
Apple,New,8,256,Unlocked,1027.07,100.6,4.89,1,40,1,0
Google,New,8,256,Unlocked,441.95,186.47,4.73,1,1,0,0
Google,New,8,512,Unlocked,646.18,111.65,3.99,0,68,0,0
Apple,OpenBox,12,128,T-Mobile,670.61,136.89,4.84,1,27,0,1
Apple,New,16,128,T-Mobile,928.44,82.18,4.55,0,78,0,0
Apple,New,12,128,Unlocked,900.08,86.36,4.24,1,88,1,0
Google,New,8,512,Unlocked,679.46,164.15,3.79,0,50,0,0
Samsung,New,8,128,Verizon,889.56,39.81,4.57,1,46,1,0
Xiaomi,New,16,128,Verizon,598.14,33.94,5.0,1,76,0,0
Samsung,New,8,256,Verizon,756.19,51.31,4.41,1,87,1,0
Xiaomi,New,8,64,Unlocked,571.75,81.41,4.9,0,48,0,0
Samsung,New,12,256,Unlocked,816.95,0.0,4.29,0,97,0,0
Google,OpenBox,8,128,Unlocked,673.89,123.86,4.86,1,35,1,1
Apple,OpenBox,6,256,T-Mobile,1001.88,70.15,4.32,1,95,0,0
Samsung,New,12,256,AT&T,844.24,131.22,3.2,3,45,0,1
Google,New,8,128,T-Mobile,800.12,0.0,4.04,1,80,0,0
Xiaomi,New,6,256,Unlocked,1238.99,131.45,4.47,0,119,0,0
OnePlus,New,8,256,Unlocked,934.32,160.21,4.94,1,89,0,0
Apple,New,16,128,Unlocked,769.01,106.31,4.32,1,38,0,0
Samsung,New,8,512,T-Mobile,721.58,81.8,4.41,1,68,1,0
Apple,New,8,256,Unlocked,590.14,131.91,4.11,0,24,1,1
Apple,New,6,512,Verizon,835.51,156.29,5.0,0,56,1,0
Samsung,New,16,256,Unlocked,917.67,111.38,5.0,1,74,1,0
Google,OpenBox,12,128,Unlocked,428.84,115.86,4.06,4,8,0,0
Google,New,8,128,Unlocked,549.92,179.42,3.64,1,48,1,0
OnePlus,New,8,128,Unlocked,736.46,125.67,3.5,0,117,0,0
Google,New,12,64,AT&T,608.4,31.98,4.7,0,119,1,0
Google,OpenBox,12,128,T-Mobile,859.52,156.0,4.47,0,100,0,1
Apple,OpenBox,12,128,Verizon,890.07,72.58,4.01,0,86,0,0
Apple,New,16,64,Unlocked,823.09,82.0,4.54,0,80,0,0
Samsung,New,8,256,AT&T,971.04,86.41,3.78,1,64,0,1
OnePlus,New,8,128,Unlocked,721.32,138.13,4.8,3,77,0,0
Apple,New,8,256,AT&T,839.9,184.93,4.21,1,29,1,0
Samsung,New,12,256,AT&T,629.27,81.47,3.86,0,69,0,0
Samsung,New,8,256,Unlocked,912.62,183.88,4.22,0,67,0,0
Apple,New,8,128,Unlocked,866.7,89.88,4.2,0,12,1,0
Samsung,OpenBox,12,256,Unlocked,586.32,164.13,4.58,0,34,1,0
OnePlus,New,8,256,Unlocked,815.89,91.91,4.98,0,39,1,0
Samsung,New,12,512,T-Mobile,841.68,50.45,4.96,1,82,0,0
Apple,New,6,128,Verizon,911.82,195.33,4.48,1,41,0,0
OnePlus,New,8,64,Unlocked,919.99,44.73,4.31,1,26,1,1
Apple,New,8,256,Unlocked,691.34,40.71,4.12,2,95,0,1
OnePlus,Refurbished,12,128,AT&T,1018.0,4.64,3.52,1,61,0,0
Apple,OpenBox,12,256,Unlocked,965.07,156.04,4.39,1,72,0,0
Samsung,New,8,256,Unlocked,690.59,170.21,3.97,0,41,1,1
Samsung,OpenBox,8,256,Verizon,598.61,102.39,5.0,0,48,0,1
Apple,New,6,512,Unlocked,707.41,20.97,4.3,2,69,1,0
OnePlus,New,12,256,Unlocked,526.24,79.59,4.77,0,40,1,0
Apple,New,16,512,Unlocked,895.76,61.84,4.16,0,114,1,0
Apple,New,12,256,Unlocked,1110.38,18.17,4.06,0,102,0,0
Apple,New,8,128,T-Mobile,1162.74,50.67,4.7,0,115,0,0
Google,New,8,256,AT&T,610.34,110.34,4.54,0,94,0,0
Google,New,8,256,T-Mobile,1023.1,43.69,4.56,0,11,1,0
Xiaomi,OpenBox,6,512,T-Mobile,868.59,97.5,4.35,1,97,0,0
Apple,New,6,128,Unlocked,322.89,0.0,4.79,0,30,0,1
Samsung,OpenBox,6,128,Unlocked,776.87,180.75,4.72,3,48,0,0
Apple,New,6,256,Verizon,752.39,56.52,3.31,0,50,0,0
Samsung,OpenBox,12,64,Unlocked,1116.38,132.21,4.27,1,58,0,0
Xiaomi,New,8,256,T-Mobile,658.39,91.32,4.91,0,96,0,0
Google,New,12,256,Unlocked,973.87,104.15,3.89,2,69,0,0
Samsung,New,16,128,Unlocked,826.44,12.08,3.55,1,64,0,1
Samsung,Refurbished,8,128,Verizon,531.92,34.37,4.33,0,23,0,0
OnePlus,New,8,256,T-Mobile,728.52,35.73,4.66,1,96,0,0
Samsung,New,12,64,Verizon,1186.96,81.52,4.17,2,44,0,0
Apple,OpenBox,6,256,Verizon,811.86,159.57,5.0,1,80,0,0
Samsung,New,8,256,Unlocked,1049.29,106.0,5.0,2,59,0,0
Apple,OpenBox,8,256,Verizon,1037.23,25.98,3.44,2,78,0,1
Apple,New,12,128,AT&T,751.38,85.24,4.21,1,80,0,1
Apple,New,12,64,Unlocked,567.65,75.16,3.26,0,67,0,0
Samsung,New,12,256,AT&T,596.6,58.95,4.73,0,54,0,0
Samsung,New,12,128,Unlocked,1169.37,79.08,4.06,0,85,0,1
Apple,New,8,128,Unlocked,883.38,125.82,4.16,2,19,0,0
Samsung,New,12,512,T-Mobile,468.56,36.8,4.97,0,116,0,0
Xiaomi,New,12,128,Unlocked,1033.47,59.25,3.74,2,51,0,0
Google,OpenBox,8,128,Verizon,456.89,138.93,3.61,0,117,0,0
Samsung,OpenBox,16,512,Unlocked,668.25,108.14,3.26,2,64,1,0
Apple,New,12,64,T-Mobile,867.88,156.75,5.0,2,16,0,0
OnePlus,New,8,128,Unlocked,1404.49,166.15,4.92,0,78,0,0
Apple,New,6,128,Unlocked,1029.52,0.0,4.25,1,62,0,0
Apple,OpenBox,8,256,T-Mobile,743.87,97.3,3.76,1,102,0,0
OnePlus,OpenBox,12,512,Verizon,856.23,49.52,4.82,0,100,1,0
Samsung,New,6,256,Unlocked,1052.34,8.08,5.0,0,28,1,0
Google,New,8,512,Unlocked,1162.81,32.65,4.28,1,92,0,0
Samsung,Refurbished,8,64,Unlocked,795.52,61.95,3.8,0,67,0,0
Samsung,OpenBox,12,256,T-Mobile,801.9,62.33,5.0,0,55,0,0
Apple,New,12,128,Verizon,667.39,43.59,3.83,0,50,0,0
Apple,OpenBox,12,512,T-Mobile,996.33,79.18,4.22,1,81,0,0
Apple,New,8,512,T-Mobile,1075.71,226.8,3.08,0,82,0,1
Apple,New,6,128,Unlocked,423.49,0.0,4.25,0,105,1,0
OnePlus,OpenBox,12,256,Verizon,762.7,148.23,3.76,0,105,1,0
Apple,New,6,256,Verizon,583.04,78.9,5.0,0,29,0,0
Samsung,New,8,128,AT&T,883.2,53.73,3.91,1,57,1,0
Google,Refurbished,16,256,Verizon,577.65,0.0,4.79,0,118,0,0
Google,OpenBox,8,512,Unlocked,559.57,125.77,4.35,0,101,0,1
Samsung,New,8,128,T-Mobile,1097.17,0.0,4.46,0,54,0,0
Samsung,New,12,64,Verizon,813.57,129.67,4.66,1,1,0,0
Xiaomi,OpenBox,12,512,T-Mobile,836.82,184.48,4.37,2,28,0,0
Samsung,New,8,128,Unlocked,944.97,3.03,4.08,0,109,1,0
Google,Refurbished,8,128,Unlocked,1063.58,150.1,3.99,2,84,1,1
OnePlus,New,6,256,Verizon,757.91,81.53,4.65,1,94,0,0
Google,New,8,256,AT&T,762.81,0.0,3.45,0,93,0,0
Apple,New,8,128,Unlocked,763.75,7.71,5.0,1,16,0,0
Samsung,OpenBox,8,64,Unlocked,1087.93,90.69,4.47,1,70,0,0
Apple,Refurbished,12,256,AT&T,835.01,104.07,4.23,0,81,0,0
Samsung,New,6,128,T-Mobile,785.96,0.0,4.53,1,12,0,1
Xiaomi,New,8,256,Unlocked,936.0,81.9,4.1,0,62,0,0
Samsung,OpenBox,6,512,Unlocked,1252.88,129.41,4.31,0,32,0,0
Samsung,New,8,64,Unlocked,866.34,139.91,3.83,1,116,1,0
Apple,New,6,512,Unlocked,790.72,55.23,4.59,2,31,0,0
Xiaomi,OpenBox,6,256,Unlocked,1277.46,106.31,4.36,1,37,0,0
Apple,OpenBox,16,512,Unlocked,1142.56,144.35,4.49,0,106,0,0
Apple,OpenBox,16,128,Verizon,1110.66,131.15,5.0,0,73,1,0
Apple,New,12,128,Unlocked,739.85,133.49,4.0,0,113,0,0
Apple,New,8,256,Unlocked,718.04,86.81,4.34,2,63,0,0
Samsung,Refurbished,12,512,T-Mobile,446.49,74.33,3.57,0,23,1,0
Samsung,New,12,512,Unlocked,1062.28,96.33,4.68,0,27,0,0
Apple,New,8,128,AT&T,866.94,34.17,4.39,0,20,0,0
Apple,OpenBox,6,256,Unlocked,453.8,146.73,4.41,1,97,0,0
Apple,New,12,128,AT&T,1114.41,0.0,4.32,1,3,0,0
Samsung,OpenBox,16,256,AT&T,775.78,49.74,4.11,1,89,0,1
